doc_id,prediction_index,pred_label,pred_start,pred_end,pred_text
article_37,20,assumption,2794,2984,"The looming departure of Cohn, a former Goldman Sachs executive who has opposed the promised tariffs, set off anxiety among business leaders and investors worried about a potential trade war"
article_37,21,testimony,2987,3168,"""We urge you to reconsider the idea of broad tariffs to avoid unintended negative consequences to the U.S. economy and its workers,"" 107 House Republicans wrote in a letter to Trump"
article_37,22,anecdote,3171,3330,"At the White House, officials were working to include language in the tariffs that would give Trump the flexibility to approve exemptions for certain countries"
article_37,23,testimony,3333,3485,"""He's already indicated a degree of flexibility, I think a very sensible, very balanced degree of flexibility,"" Commerce Secretary Wilbur Ross told CNBC"
article_37,24,testimony,3486,3527,"""We're not trying to blow up the world."""
article_37,25,assumption,3529,3585,Trump signaled other trade actions could be in the works
article_37,26,testimony,3586,3667,"In a tweet, he said the ""U.S. is acting swiftly on Intellectual Property theft."""
article_37,27,testimony,3667,3904,"A White House official said Trump was referencing an ongoing investigation of China in which the U.S. trade representative is studying whether Chinese intellectual property rules are ""unreasonable or discriminatory"" to American business"
article_37,28,testimony,3907,4147,"The official, who was not authorized to discuss internal deliberations and spoke on the condition of anonymity, said an announcement on the findings of the report - and possible retaliatory actions - was expected within the next three weeks"
article_37,29,assumption,4150,4359,"Business leaders, meanwhile, continued to sound the alarm about the potential economic fallout from tariffs, with the president and CEO of the U.S. Chamber of Commerce raising the specter of a global trade war"
article_37,30,testimony,4360,4488,"That scenario, Tom Donohue said, would endanger the economic momentum from the GOP tax cuts and Trump's rollback of regulations"
article_37,31,testimony,4491,4561,"""We urge the administration to take this risk seriously,"" Donohue said"
article_37,32,testimony,4564,4699,The president has said the tariffs are needed to reinforce lagging American steel and aluminum industries and protect national security
article_37,33,assumption,4700,4782,He has tried to use the tariffs as leverage in ongoing talks to renegotiate NAFTA
article_37,34,assumption,4783,4904,suggesting Canada and Mexico might be exempted from tariffs if they offer more favorable terms under the trade agreement
article_37,35,other,4937,4943,Press
article_37,36,other,4979,4983,may
article_37,37,other,4987,4990,be
article_37,38,other,5000,5022,", broadcast, rewritten"
article_37,39,other,5025,5041,redistributed.)
article_37,40,other,5047,5056,informed
article_37,41,other,5065,5077,latest from
article_37,42,other,5081,5086,News
article_37,43,other,5096,5099,to
article_38,0,anecdote,0,1,W
article_38,1,testimony,17,271,"President Donald Trump has provided the special counsel with written answers to questions about his knowledge of Russian interference in the 2016 election, his lawyers said Tuesday, avoiding at least for now a potentially risky sit-down with prosecutors"
article_38,2,anecdote,328,347,long investigation
article_38,3,assumption,350,524,The step is a milestone in the negotiations between Trump’s attorneys and special counsel Robert Mueller’s team over whether and when the president might sit for an interview
article_38,4,assumption,527,613,"The compromise outcome, nearly a year in the making, offers some benefit to both sides"
article_38,5,assumption,614,685,Trump at least temporarily averts the threat of an in-person interview
article_38,6,assumption,686,723,which his lawyers have long resisted
article_38,7,assumption,730,867,Mueller secures on-the-record statements whose accuracy the president will be expected to stand by for the duration of the investigation
article_38,8,assumption,870,957,The responses may also help stave off a potential subpoena fight over Trump’s testimony
article_38,9,assumption,960,992,Mueller deems them satisfactory
article_38,10,assumption,993,1140,They represent the first time the president is known to have described to investigators his knowledge of key moments under scrutiny by prosecutors
article_38,11,assumption,1143,1197,But investigators may still press for more information
article_38,12,anecdote,1200,1516,Mueller’s team months ago presented Trump’s legal team with dozens of questions they wanted to ask the president related to whether his campaign coordinated with the Kremlin to tip the 2016 election and whether he sought to obstruct the Russia probe by actions including the firing of former FBI Director James Comey
article_38,13,anecdote,1517,1675,"The investigators agreed to accept written responses to questions about potential Russian collusion and tabled, for the moment, obstruction-related inquiries"
article_38,14,assumption,1678,1776,Mueller left open the possibility that he would follow up with additional questions on obstruction
article_38,15,assumption,1777,1987,though Trump’s lawyers - who had long resisted any face-to-face interview - have been especially adamant that the Constitution shields him from having to answer any questions about actions he took as president
article_38,16,testimony,1990,2210,"Trump attorney Jay Sekulow offered no details on the current Q&A, saying merely that “the written questions submitted by the special counsel’s office … dealt with issues regarding the Russia-related topics of the inquiry"
article_38,17,testimony,2211,2248,The president responded in writing.”
article_38,18,testimony,2248,2400,He said the legal team would not release copies of the questions and answers or discuss any correspondence it has had with the special counsel’s office
article_38,19,testimony,2403,2604,"Another of Trump’s lawyers, Rudy Giuliani, said the lawyers continue to believe that “much of what has been asked raised serious constitutional issues and was beyond the scope of a legitimate inquiry.”"
article_38,20,testimony,2604,2739,"He said Mueller’s office had received “unprecedented cooperation from the White House,” including about 1.4 million pages of materials"
article_38,21,testimony,2742,2807,"“It is time to bring this inquiry to a conclusion,” Giuliani said"
article_38,22,testimony,2810,2891,The president told reporters last week that he had prepared the responses himself
article_38,23,testimony,2894,3006,"Trump said in a Fox News interview that aired Sunday that he was unlikely to answer questions about obstruction,"
article_38,24,testimony,3006,3113,"saying, “I think we’ve wasted enough time on this witch hunt and the answer is, probably, we’re finished.”"
article_38,25,anecdote,3115,3224,Trump joins a list of recent presidents who have submitted to questioning as part of a criminal investigation
article_38,26,anecdote,3227,3396,"In 2004, President George W. Bush was interviewed by special counsel Patrick Fitzgerald’s office during an investigation into the leaked identity of a covert CIA officer"
article_38,27,anecdote,3397,3527,"In 1998, President Bill Clinton testified before a federal grand jury in independent counsel Ken Starr’s Whitewater investigation"
article_38,28,testimony,3531,3841,"It’s very extraordinary if this were a regular case, but it’s not every day that you have an investigation that touches upon the White House,” Solomon Wisenberg, a Washington lawyer who was part of Starr’s team and conducted the grand jury questioning of Clinton, said of a prosecutor accepting written answers"
article_38,29,assumption,3844,3910,Mueller could theoretically still try to subpoena the president if
article_38,30,assumption,3910,3952,he feels the answers are not satisfactory
article_38,31,assumption,3955,4160,"But Justice Department leaders, including acting Attorney General Matthew Whitaker - who now oversees the investigation and has spoken pejoratively of it in the past - would have to sign off on such a move"
article_38,32,assumption,4165,4201,it’s far from clear that they would
article_38,33,assumption,4202,4302,It’s also not clear that Mueller’s team would prevail if a subpoena fight reached the Supreme Court
article_38,34,testimony,4306,4373,Mueller certainly could have forced the issue and issued a subpoena
article_38,35,testimony,4374,4378,but
article_38,36,testimony,4378,4473,"I think he wants to present a record of having bent over backwards to be fair,” Wisenberg said"
article_38,37,assumption,4476,4589,The Supreme Court has never directly ruled on whether a president can be subpoenaed to testify in a criminal case
article_38,38,anecdote,4590,4656,Clinton was subpoenaed to appear before the Whitewater grand jury
article_38,39,anecdote,4661,4735,investigators withdrew the subpoena after he agreed to appear voluntarily
article_38,40,assumption,4738,4873,Other cases involving Presidents Richard Nixon and Clinton have presented similar issues for the justices that could be instructive now
article_38,41,anecdote,4876,4977,"In 1974, for instance, the court ruled that Nixon could be ordered to turn over subpoenaed recordings"
article_38,42,anecdote,4978,5019,a decision that hastened his resignation
article_38,43,anecdote,5020,5136,The court in 1997 said Clinton could be questioned under oath in a sexual harassment lawsuit brought by Paula Jones
article_38,44,other,5139,5148,Copyright
article_38,45,other,5170,5176,Times
article_39,0,testimony,125,270,"days following the Benghazi terror attacks to portray the incident as “rooted in [an] Internet video, and not [in] a broader failure or policy.”"
article_39,1,assumption,270,457,Emails sent by senior White House adviser Ben Rhodes to other top administration officials reveal an effort to insulate President Barack Obama from the attacks that killed four Americans
article_39,2,anecdote,458,671,Rhodes sent this email to top White House officials such as David Plouffe and Jay Carney just a day before National Security Adviser Susan Rice made her infamous Sunday news show appearances to discuss the attack
article_39,3,testimony,674,822,"The “goal,” according to these emails, was “to underscore that these protests are rooted in an Internet video, and not a broader failure or policy.”"
article_39,4,assumption,827,895,came under fierce criticism following her appearances on television
article_39,5,assumption,988,994,video
article_39,6,assumption,1117,1127,officials
article_39,7,other,1138,1149,screenshot
article_39,8,other,1176,1194,another important
article_39,9,anecdote,1208,1393,"Also contained in the 41 pages of documents obtained by Judicial Watch is a Sep. 12, 2012 email from Payton Knopf, the former deputy spokesman at the U.S. Mission to the United Nations"
article_39,10,testimony,1394,1533,"In this communication, Knopf informs Rice that senior officials had already dubbed the Benghazi attack as “complex” and planned in advance"
article_39,11,testimony,1534,1613,"Despite this information, Rice still insisted that attacks were “spontaneous.”"
article_39,12,anecdote,1667,1681,it was clearly
article_39,13,anecdote,1683,1698,complex attack
article_39,14,other,1771,1804,Let's unpack this new information
article_39,15,assumption,1849,2028,"we've recently seen with the IRS scandal, the Benghazi outrage continues to produce previously unseen evidence -- destroying Democrats' disgraceful ""phony scandals"" talking point"
article_39,16,assumption,2029,2098,The White House began aggressively dismissing both stories last year
article_39,17,anecdote,2142,2223,"House claimed to have released ""all"" of its emails on Benghazi nearly a year ago"
article_39,18,assumption,2224,2260,Gabe Malor asks the right question:
article_39,19,assumption,2260,2299,Why are we just seeing these ones now?
article_39,20,assumption,2304,2307,on
article_39,21,assumption,2455,2502,"four Americans, including a sitting Ambassador"
article_39,22,assumption,2503,2648,We knew that Hillary Clinton's State Department and the CIA were involved in the administration's historical revisionism surrounding this attack
article_39,23,assumption,2649,2726,"We now know for certain that top White House officials were in the loop, too"
article_39,24,assumption,2769,2784,his memorandum
article_39,25,assumption,2785,2838,the first three of which are misleading and/or false
article_39,26,assumption,2846,2946,The United States was not doing everything in its power to protect its people and facilities abroad
article_39,27,assumption,2951,2954,in
article_39,28,assumption,2959,2982,"hazi, and not elsewhere"
article_39,29,assumption,2990,3047,"The 9/11 attacks were not rooted in an ""internet video."""
article_39,30,assumption,3047,3119,The clip he's referencing made something of a splash in the Middle East
article_39,31,anecdote,3124,3240,"the State Department's second in command on the ground in Libya called it a ""non event"" vis-a-vis the Benghazi raid"
article_39,32,assumption,3241,3380,"The US government, including Sec. Clinton and CIA Director Petraeus, knew the attack was a coordinated terrorist action almost immediately"
article_39,33,assumption,3388,3471,"The administration has not been ""resolute"" in bringing the perpetrators to justice"
article_39,34,anecdote,3472,3534,More than a year-and-a-half has passed since the lethal event
article_39,35,assumption,3535,3617,"Zero people have been held responsible, neither in Washington nor Northern Africa"
article_39,36,other,3636,3638,I
article_39,37,assumption,3861,3863,"."""
article_39,38,assumption,3863,3885,What sort of failure?
article_39,39,other,3890,3900,your pick
article_39,40,assumption,3901,3998,How about fueling a war in Libya with no apparent strategy to handle the resulting power vacuum?
article_39,41,assumption,3998,4149,"Or rejecting repeated requests for an enhanced security presence in a city from which much of the West had withdrawn, due to growing jihadi dominance?"
article_39,42,assumption,4149,4270,Or renewing a lease on our compound with a waiver for substandard security after it had faced several attempted attacks?
article_39,43,assumption,4270,4378,Perhaps it was the lack of preparation for the contingency of a terrorist attack on the anniversary of 9/11
article_39,44,assumption,4379,4416,which resulted in hours of paralysis
article_39,45,assumption,4416,4422,while
article_39,46,assumption,4422,4457,American lives hung in the balance
article_39,47,assumption,4458,4545,Rhodes and company wanted to insulate the president from those glaring policy failures
article_39,48,assumption,4549,4596,they doctored up some deceptive talking points
article_39,49,assumption,4597,4604,As for
article_39,50,assumption,4608,4625,Susan Rice email
article_39,51,assumption,4626,4687,her staff obviously understood the true nature of the attack
article_39,52,assumption,4688,4754,"which she would later tell the American people was ""spontaneous."""
article_39,53,assumption,4754,4764,It wasn't
article_39,54,assumption,4765,4833,"It was a deliberate, orchestrated, al Qaeda-linked act of terrorism"
article_39,55,assumption,4834,4948,It's always seemed inconceivable that Rice wouldn't have been privy to those facts prior to her public statements
article_39,56,assumption,4949,5011,The newly-disclosed emails appear to confirm those suspicions
article_39,57,assumption,5012,5048,There can now be no remaining doubt
article_39,58,assumption,5049,5195,The administration's public response to the Benghazi attack was tainted by political considerations and deprived the American people of the truth
article_40,0,assumption,2,248,"President Obama and Capitol Hill leaders continue negotiations to avoid the looming “fiscal cliff,” top Democrats on Sunday ramped up pressure on their Republican counterparts to accept tax increases on the wealthy as part of a broader agreement"
article_40,1,testimony,342,394,’d accept a deal that didn’t include such provisions
article_40,2,assumption,397,582,"Republicans continue to reject those outright tax increases, but remain open to modifying the tax code and possibly eliminating some deductions, particularly those that benefit the rich"
article_40,3,assumption,583,795,"Mr. Obama has also softened his rhetoric in recent days, putting less emphasis on raising tax rates on the wealthy as long as more revenue comes from that income group by closing loopholes or through other means"
article_40,4,assumption,798,1032,Finding a palatable middle ground — one that allows Mr. Obama to claim he’s fulfilling campaign promises and allows Republicans to remain true to their no-tax-increases pledge — is key to getting a deal done before the end of the year
article_40,5,assumption,1035,1149,Democrats see openness from Republicans to adjust or eliminate deductions and loopholes as a window of opportunity
article_40,6,testimony,1154,1301,"the ongoing discussion between the two sides represents the best chance for a meaningful agreement, said Sen. Richard J. Durbin, Illinois Democrat"
article_40,7,testimony,1304,1336,“It’s an invitation for our side
article_40,8,testimony,1339,1362,You have to be careful
article_40,9,testimony,1366,1420,"you talk about taxes, [Republicans] run for the hills"
article_40,10,testimony,1425,1545,"if you talk about revenue and tax reform, they sit still for that conversation,” he said on CNN’s “State of the Union.”"
article_40,11,assumption,1547,1691,"But congressional Republicans are also under pressure to push for deeper, more permanent changes to the way the federal government does business"
article_40,12,assumption,1692,1877,"Young leaders in the party, such as new Republican Governors Association Chairman Gov. Bobby Jindal of Louisiana, urged his party to tackle the root causes of the nation’s fiscal peril"
article_40,13,testimony,1880,1979,"“I guarantee, if they just put a Band-Aid on this, we’ll be in another fiscal cliff in a few months"
article_40,14,testimony,1980,2268,"We need structural changes, and that could be a balanced-budget amendment to the Constitution … a limit on the growth in government spending so it can’t grow faster than the economy or population growth, limiting government spending as a percentage of GDP,” he said on “Fox News Sunday.”"
article_40,15,testimony,2270,2331,"“Without those structural changes, we’re not getting anywhere"
article_40,16,testimony,2332,2385,"This is just kicking the can down the road,” he said"
article_40,17,assumption,2733,2763,members of the administration
article_40,18,anecdote,2865,3001,with tax cuts set to expire for all taxpayers on Jan. 1 and automatic spending cuts due to hit most government agencies in the new year
article_40,19,testimony,3004,3219,"“Our challenge is to make sure that we are able to cooperate together, work together, find some common ground, make some tough compromises, build some consensus to do the people’s business,” Mr. Obama said on Friday"
article_40,20,testimony,3220,3296,"“What folks are looking for, and I think all of us agree on this, is action"
article_40,21,testimony,3297,3392,"They want to see that we are focused on them, not focused on our politics here in Washington.”"
article_40,22,assumption,3394,3587,"Mr. Obama has been calling for any deal to include tax increases on families earning more than $250,000 per year, while insisting that tax cuts be preserved for families below that income level"
article_40,23,assumption,3590,3829,"In the days following Mr. Obama’s re-election victory over Republican Mitt Romney, Mr. Boehner offered something of an olive branch to the White House, signaling that some form of revenue increases would be on the table during negotiations"
article_40,24,assumption,3832,3982,But several Republicans on Sunday reiterated that they’re much more interested in pursuing deep spending cuts rather than focusing on the revenue side
article_40,25,testimony,3985,4241,"“Because what happens in Washington, D.C., is … we do an increase in taxes today, and we promise that there’s going to be spending cuts 10 years from now. And it never happens,” said Rep. Raul Labrador, Idaho Republican, speaking on NBC’s “Meet the Press.”"
article_40,26,testimony,4243,4388,"Rep. Tom Price, Georgia Republican, said the GOP simply isn’t convinced that tax increases will have any real impact on deficit-reduction efforts"
article_40,27,testimony,4391,4455,"“It doesn’t solve the problem,” he said on “State of the Union.”"
article_40,28,assumption,4457,4578,But Democrats are using similar arguments to attack the Republican-backed plan of tax reform and the closing of loopholes
article_40,29,testimony,4581,4669,"“Just to close loopholes is far too little money,” Ms. Pelosi said on ABC’s “This Week.”"
article_40,30,testimony,4671,4672,“
article_40,31,testimony,4674,4827,"it’s going to bring in [the necessary] revenue, the president has been very clear that the higher-income people have to pay their fair share,” she added"
article_40,32,other,4830,4839,Copyright
article_40,33,other,4861,4867,Times
article_41,0,anecdote,20,144,Violent protests broke out in suburban St. Louis after another black 18-year-old was fatally shot by a white police officer
article_41,1,testimony,147,361,St. Louis County Police Chief Jon Belmar said the officer was questioning the 18-year-old and another man about a theft late Tuesday at a convenience store in Berkeley when the young man pulled a 9mm handgun on him
article_41,2,testimony,362,459,"The officer stumbled backward but fired three shots, one of which struck the victim, Belmar said"
article_41,3,anecdote,462,514,"Berkeley is just a few miles from Ferguson, Missouri"
article_41,4,anecdote,515,612,"where a white police officer fatally shot Michael Brown, an unarmed black 18-year-old, on Aug. 9"
article_41,5,anecdote,662,677,demonstrations
article_41,6,assumption,681,819,a grand jury’s decision to not charge Officer Darren Wilson in the shooting has spurred a nationwide movement to protest police brutality
article_41,7,anecdote,845,862,in Missouri shot
article_41,8,anecdote,863,870,killed
article_41,9,anecdote,874,889,who pulled gun
article_41,10,anecdote,891,949,Belmar declined to name the 18-year-old killed in Berkeley
article_41,11,anecdote,954,1046,a woman at the scene told reporters she was his mother and identified him as Antonio Martin
article_41,12,testimony,1047,1089,Belmar said he was 18 years old and black
article_41,13,testimony,1092,1248,"The 34-year-old white police officer, a six-year veteran of the Berkeley Police Department, is on administrative leave pending an investigation, Belmar said"
article_41,14,testimony,1251,1361,"“He will carry the weight of this for the rest of his life, certainly for the rest of his career,” Belmar said"
article_41,15,testimony,1362,1394,“So there are no winners here.”
article_41,16,anecdote,1396,1469,Police released surveillance video from the parking lot outside the store
article_41,17,anecdote,1470,1575,The nearly two-minute clip shows two young men leaving the store at about the time a police car rolls up
article_41,18,anecdote,1576,1618,The officer gets out and speaks with them
article_41,19,anecdote,1619,1709,"About a minute-and-a-half later, the video appears to show one of the men raising his arm"
article_41,20,assumption,1710,1717,though
article_41,21,assumption,1717,1756,what he is holding is difficult to see
article_41,22,anecdote,1764,1803,they were several feet from the camera
article_41,23,testimony,1804,1837,Belmar said it was a 9mm handgun
article_41,24,anecdote,1840,1862,The other man ran away
article_41,25,anecdote,1867,1896,police are searching for him
article_41,26,anecdote,1899,2020,It was the third fatal shooting of a black suspect by a white police officer in the St. Louis area since Brown was killed
article_41,27,anecdote,2021,2109,"Kajaime Powell, 25, was killed Aug. 9 after approaching St. Louis officers with a knife"
article_41,28,anecdote,2110,2207,"Vonderrit Myers Jr., 18, was fatally shot Oct. 8 after allegedly shooting at a St. Louis officer"
article_41,29,assumption,2210,2248,Each shooting has been met by protests
article_41,30,anecdote,2253,2323,a crowd quickly gathered late Tuesday and early Wednesday in Berkeley
article_41,31,anecdote,2324,2384,The demonstration involving up to 300 people turned violent
article_41,32,anecdote,2387,2445,"More than 50 police officers, some in riot gear, responded"
article_41,33,assumption,2446,2490,Video showed some wrestling with protesters
article_41,34,testimony,2491,2547,Belmar said officers used pepper spray but not tear gas
article_41,35,anecdote,2548,2608,Four people were arrested on charges of assaulting officers
article_41,36,testimony,2611,2694,"Belmar said three explosive devices, possibly fireworks, were tossed near gas pumps"
article_41,37,anecdote,2695,2734,Some protesters threw rocks and bricks
article_41,38,anecdote,2735,2794,One officer was hit by a brick and treated for facial cuts
article_41,39,anecdote,2795,2842,Another was treated for a leg injury sustained
article_41,40,anecdote,2845,2893,he tried to get away from one of the explosives
article_41,41,anecdote,2896,2950,The protest spilled to a neighboring convenience store
article_41,42,anecdote,2950,2956,where
article_41,43,anecdote,2956,3002,a man in a hoodie set a fire inside the store
article_41,44,anecdote,3003,3032,The fire was quickly put out
article_41,45,assumption,3037,3066,the glass door was shattered
article_41,46,anecdote,3069,3134,"Orlando Brown, 36, of nearby St. Charles was among the protesters"
article_41,47,testimony,3138,3263,"I understand police officers have a job and have an obligation to go home to their families at the end of the night,” he said"
article_41,48,testimony,3264,3393,"“But do you have to treat every situation with lethal force? … It’s not a racial issue, or black or white. It’s wrong or right.”"
article_41,49,testimony,3395,3503,Brown said he was pepper-sprayed during the protest and that his friend was arrested for failing to disperse
article_41,50,testimony,3506,3641,"Toni Martin, Antonio Martin’s mother, told the St. Louis Post-Dispatch that her son was with his girlfriend at the time of the shooting"
article_41,51,assumption,3642,3707,The video did not appear to show a female with the two young men
article_41,52,testimony,3710,3913,"Belmar said the 18-year-old had a considerable criminal record in the less than two years since he turned 17, with three assault charges, armed robbery, armed criminal action and unlawful use of a weapon"
article_41,53,testimony,3916,4013,The chief said some protesters questioned why the officer couldn’t use pepper spray or a stun gun
article_41,54,testimony,4016,4059,"“Frankly, that’s unreasonable,” Belmar said"
article_41,55,testimony,4060,4146,"“When we had somebody pointing a gun at a police officer, there’s not a lot of time.”"
article_41,56,anecdote,4156,4195,has body cameras and dashboard cameras
article_41,57,testimony,4196,4252,"The officer wasn’t wearing his body camera, Belmar said"
article_41,58,anecdote,4253,4311,The dashboard camera activates when the red lights are on
article_41,59,anecdote,4316,4358,they were not on at the convenience store
article_41,60,testimony,4361,4440,Belmar said the body of the young man remained on the scene for about two hours
article_41,61,assumption,4441,4566,"After Brown died in August, the fact that his body remained on the street for more than four hours drew widespread criticism"
article_41,62,testimony,4567,4633,Belmar said two hours is fairly typical as police gather evidence
article_41,63,testimony,4638,4720,he said interference from protesters may have prolonged the situation in Berkeley
article_41,64,other,4723,4732,Copyright
article_41,65,other,4739,4760,The Washington Times
article_42,0,assumption,0,126,Supreme Court justices weigh whether pro-life pregnancy centers can be required to give out information about the availability
article_42,1,assumption,129,139,abortions
article_42,2,assumption,191,466,"Tuesday’s 5-4 Supreme Court decision overturning a California law that required pro-life pregnancy centers to provide women with information about abortion is a victory for the First Amendment, for women seeking support during their pregnancies, and for the pregnancy centers"
article_42,3,anecdote,469,568,The decision came in the case of National Institute of Family and Life Advocates (NIFLA) v. Becerra
article_42,4,assumption,571,595,Every pregnancy is tough
article_42,5,assumption,596,678,"Pregnancy without sufficient support, financial or emotional, can seem impossible"
article_42,6,assumption,679,835,"Every year, pregnancy centers across the United States offer a helping hand to thousands of women so that they can confidently choose life for their babies"
article_42,7,assumption,838,940,"These centers provide women personalized attention and care during and after pregnancy, free of charge"
article_42,8,anecdote,941,1026,"Many offer pregnancy tests, ultrasounds, prenatal education and classes on parenting"
article_42,9,assumption,1193,1201,newborn
article_42,10,assumption,1204,1272,But the most important service found at a pregnancy center is caring
article_42,11,assumption,1273,1449,"When walking through the doors of a pregnancy center, women find the kind of care and attention that reinforces their dignity as women and helps them prepare to become mothers"
article_42,12,assumption,1452,1540,"Rather than celebrate the work of these nonprofit centers, California tried to impede it"
article_42,13,assumption,1549,1771,"California’s Freedom, Accountability, Comprehensive Care and Transparency Act – commonly known as the Reproductive FACT Act – the state targeted pro-life pregnancy centers and forced them to direct women towards abortion,"
article_42,14,assumption,1771,1829,the state’s preferred response to an unexpected pregnancy
article_42,15,anecdote,1832,1973,"Under the California law, pregnancy centers were required to notify their clients about the state’s free or low-cost family planning programs"
article_42,16,anecdote,1980,2006,include abortion services
article_42,17,assumption,2015,2111,that failed or refused to become abortion-promoting billboards were subject to cumulative fines
article_42,18,assumption,2114,2205,But something got in the way of the California law: the First Amendment of the Constitution
article_42,19,assumption,2208,2317,The First Amendment’s guarantee of free speech includes the right not to be forced by the government to speak
article_42,20,assumption,2318,2443,"California’s FACT Act did just that, by requiring pro-life pregnancy centers to promote the state’s family planning programs"
article_42,21,assumption,2444,2467,which include abortion
article_42,22,testimony,2470,2472,As
article_42,23,testimony,2472,2658,"Supreme Court Justice Clarence Thomas, who wrote the majority opinion in the NIFLA case, forcefully stated: “California cannot co-opt (pregnancy centers) to deliver its message for it.”"
article_42,24,assumption,2658,2797,"The government can’t force people to promote an idea they oppose, like the notion that abortion is the solution to a challenging pregnancy"
article_42,25,assumption,2800,2925,The Supreme Court’s decision to strike down California’s law vindicates the First Amendment’s prohibition on compelled speech
article_42,26,assumption,2926,3008,"But more importantly, it vindicates women and the pregnancy centers who help them"
article_42,27,assumption,3011,3132,California’s FACT Act was just one example of a troubling trend of cities and states targeting pro-life pregnancy centers
article_42,28,anecdote,3135,3391,An amicus brief filed by the Catholic Association in the NIFLA case on behalf of 13 clients of pregnancy centers recounts the experiences of these women and their unwavering opposition to attempts to force centers to promote abortion or shutter their doors
article_42,29,anecdote,3392,3503,Each woman felt challenged by the circumstances she faced and turned to her local pregnancy center for support
article_42,30,assumption,3506,3628,The unique needs and concerns of these women were heard and responded to with genuine compassion by pregnancy center staff
article_42,31,testimony,3631,3633,As
article_42,32,testimony,3633,3879,"Melissa, one of the 13 women who courageously came forward to share her story, remarked: “I feel like every woman who walks through those doors gets the same treatment – open, loving, very warm – especially if you don’t have any other supports.”"
article_42,33,assumption,3881,4025,"At pregnancy centers, these women were offered an authentic choice and the chance to flourish and thrive as mothers, despite their circumstances"
article_42,34,assumption,4029,4070,aura chose to carry her pregnancy to term
article_42,35,assumption,4131,4139,s father
article_42,36,anecdote,4140,4221,A pregnancy center eased the financial burden by offering free diapers and wipes
article_42,37,assumption,4226,4331,the center’s counseling services helped Laura recover from the emotional abuse of her prior relationship
article_42,38,assumption,4334,4368,Angela faced a different challenge
article_42,39,anecdote,4369,4493,"Alone and addicted to drugs, Angela reached out to center staff to help her stay clean for the sake of her developing child"
article_42,40,assumption,4494,4570,"Angela’s son, now a precocious 2-year-old, is the apple of his mother’s eye"
article_42,41,anecdote,4651,4674,to enter the workforce
article_42,42,testimony,4677,4816,"One woman, Melissa, when asked to respond to the charge that pregnancy centers are deceptive, flatly retorted that such a claim is “bogus.”"
article_42,43,testimony,4816,4964,"Another, Judith, said that she wants to “shout from the rooftops” that there are places to go for women who chose abortion to heal from their grief"
article_42,44,assumption,4967,5141,These women – and countless others across the country – are unequivocal in their gratitude for the life-affirming care and support they found at their local pregnancy centers
article_42,45,assumption,5142,5305,"That these centers can operate, safeguarded by the Constitution from attempts to undermine their profoundly pro-woman message, is a great win for women everywhere"
article_43,0,assumption,0,172,Senate Minority Leader Mitch McConnell made it clear on Thursday that repealing Obamacare would never be used by Republicans again to bring the federal government to a halt
article_43,1,testimony,173,293,"""One of my favorite old Kentucky sayings is there's no education in the second kick of a mule,"" McConnell told The Hill"
article_43,2,testimony,294,424,"""The first kick of a mule was when we shut the government down in the mid-1990s — and the second kick was over the last 16 days."""
article_43,3,testimony,424,497,"""There will not be a government shutdown,"" the Kentucky Republican added"
article_43,4,assumption,506,549,Should the House Have Agreed to Debt Deal?
article_43,5,assumption,559,695,The Obamacare strategy was pushed by several young congressional Republicans backed by the tea party — including freshman Sen. Ted Cruz
article_43,6,anecdote,696,788,who spoke against the healthcare plan for more than 21 hours on the Senate floor last month
article_43,7,anecdote,790,896,which led to a 16-day partial shutdown of the government and jeopardized the nation's borrowing authority
article_43,8,testimony,897,1013,"""I think we have fully now acquainted our new members with what a losing strategy that is,"" McConnell told The Hill"
article_43,9,anecdote,1014,1216,The federal government reopened on Thursday after a battle-scarred Congress approved a bipartisan measure to end the shutdown and avert the possibility of an economy-jarring default on U.S. obligations
article_43,10,anecdote,1217,1326,President Barack Obama signed the measure early Thursday after the House and Senate passed it late Wednesday
article_43,11,assumption,1431,1433,7
article_43,12,assumption,1434,1634,It ended a brawl with Republicans who tried to use the must-pass legislation to mount a last-ditch effort to derail the Patient Protection and Affordable Care Act and demand concessions on the budget
article_43,13,anecdote,1635,1718,The White House directed all agencies to reopen promptly and in an orderly fashion
article_43,14,anecdote,1817,1829,on Thursday
article_43,15,testimony,1839,1912,& Poor's estimated the shutdown has taken $24 billion out of the economy
article_43,16,testimony,2047,2052,grade
article_43,17,testimony,2053,2241,"McConnell told The Hill that the fight to stop the healthcare law would not take place in January, either, even though he and many other Republicans ""hate, detest, and despise Obamacare."""
article_43,18,testimony,2363,2367,law
article_43,19,testimony,2368,2504,"McConnell said Republicans are out of luck on ending or altering Obamacare before 2017 ""unless Democrats get so shaky about parts of it"
article_43,20,assumption,2513,2556,Should the House Have Agreed to Debt Deal?
article_43,21,testimony,2568,2770,"They may, depending upon the amount of heat they get from their constituents because of rising premiums, because of job loss, because of the chaos of the exchanges, they may be open to changes,"" he said"
article_43,22,testimony,2771,2940,"""But full-scale repeal is obviously something that's not going to be achievable until I'm the majority leader of the Senate and we have a new president,"" McConnell said"
article_43,23,anecdote,3003,3101,"McConnell related the ""math problem"" Republicans face in the Senate in trying to repeal Obamacare"
article_43,24,anecdote,3102,3171,"The GOP holds 46 seats in the upper chamber, versus 52 for Democrats"
