doc_id,error_type,gold_label,pred_label,gold_start,gold_end,pred_start,pred_end,overlap_chars,gold_text,pred_text,context,manual_category,note
article_38,same_label_segmentation_difference,assumption,assumption,615,867,614,867,244,"Trump at least temporarily averts the threat of an in-person interview, which his lawyers have long resisted, while Mueller secures on-the-record statements whose accuracy the president will be expected to stand by for the duration of the investigation",Trump at least temporarily averts the threat of an in-person interview || which his lawyers have long resisted || Mueller secures on-the-record statements whose accuracy the president will be expected to stand by for the duration of the investigation,"unsel Robert Mueller’s team over whether and when the president might sit for an interview. The compromise outcome, nearly a year in the making, offers some benefit to both sides. Trump at least temporarily averts the threat of an in-person interview, which his lawyers have long resisted, while Mueller secures on-the-record statements whose accuracy the president will be expected to stand by for the duration of the investigation. The responses may also help stave off a potential subpoena fight over Trump’s testimony if Mueller deems them satisfactory. They represent the first time the president is known",,
article_38,same_label_segmentation_difference,assumption,assumption,870,992,870,992,119,The responses may also help stave off a potential subpoena fight over Trump’s testimony if Mueller deems them satisfactory,The responses may also help stave off a potential subpoena fight over Trump’s testimony || Mueller deems them satisfactory,"ch his lawyers have long resisted, while Mueller secures on-the-record statements whose accuracy the president will be expected to stand by for the duration of the investigation. The responses may also help stave off a potential subpoena fight over Trump’s testimony if Mueller deems them satisfactory. They represent the first time the president is known to have described to investigators his knowledge of key moments under scrutiny by prosecutors. But investigators may still p",,
article_38,same_label_boundary_difference,assumption,assumption,1147,1197,1143,1197,50,investigators may still press for more information,But investigators may still press for more information,eller deems them satisfactory. They represent the first time the president is known to have described to investigators his knowledge of key moments under scrutiny by prosecutors. But investigators may still press for more information. Mueller’s team months ago presented Trump’s legal team with dozens of questions they wanted to ask the president related to whether his campaign coordinated with the Kremlin to,,
article_38,same_label_segmentation_difference,testimony,testimony,1990,2248,1990,2248,257,"Trump attorney Jay Sekulow offered no details on the current Q&A, saying merely that “the written questions submitted by the special counsel’s office … dealt with issues regarding the Russia-related topics of the inquiry. The president responded in writing.”","Trump attorney Jay Sekulow offered no details on the current Q&A, saying merely that “the written questions submitted by the special counsel’s office … dealt with issues regarding the Russia-related topics of the inquiry || The president responded in writing.”","long resisted any face-to-face interview - have been especially adamant that the Constitution shields him from having to answer any questions about actions he took as president. Trump attorney Jay Sekulow offered no details on the current Q&A, saying merely that “the written questions submitted by the special counsel’s office … dealt with issues regarding the Russia-related topics of the inquiry. The president responded in writing.” He said the legal team would not release copies of the questions and answers or discuss any correspondence it has had with the special counsel’s office. Another of Trump’s lawyer",,
article_38,same_label_segmentation_difference,testimony,testimony,2894,3113,2894,3113,219,"Trump said in a Fox News interview that aired Sunday that he was unlikely to answer questions about obstruction, saying, “I think we’ve wasted enough time on this witch hunt and the answer is, probably, we’re finished.”","Trump said in a Fox News interview that aired Sunday that he was unlikely to answer questions about obstruction, || saying, “I think we’ve wasted enough time on this witch hunt and the answer is, probably, we’re finished.”","illion pages of materials. “It is time to bring this inquiry to a conclusion,” Giuliani said. The president told reporters last week that he had prepared the responses himself. Trump said in a Fox News interview that aired Sunday that he was unlikely to answer questions about obstruction, saying, “I think we’ve wasted enough time on this witch hunt and the answer is, probably, we’re finished.” Trump joins a list of recent presidents who have submitted to questioning as part of a criminal investigation. In 2004, President George W. Bush was interviewed by special couns",,
article_38,same_label_boundary_difference,testimony,testimony,3530,3841,3531,3841,310,"“It’s very extraordinary if this were a regular case, but it’s not every day that you have an investigation that touches upon the White House,” Solomon Wisenberg, a Washington lawyer who was part of Starr’s team and conducted the grand jury questioning of Clinton, said of a prosecutor accepting written answers","It’s very extraordinary if this were a regular case, but it’s not every day that you have an investigation that touches upon the White House,” Solomon Wisenberg, a Washington lawyer who was part of Starr’s team and conducted the grand jury questioning of Clinton, said of a prosecutor accepting written answers","to the leaked identity of a covert CIA officer. In 1998, President Bill Clinton testified before a federal grand jury in independent counsel Ken Starr’s Whitewater investigation. “It’s very extraordinary if this were a regular case, but it’s not every day that you have an investigation that touches upon the White House,” Solomon Wisenberg, a Washington lawyer who was part of Starr’s team and conducted the grand jury questioning of Clinton, said of a prosecutor accepting written answers. Mueller could theoretically still try to subpoena the president if he feels the answers are not satisfactory. But Justice Department leaders, including acting Attorney General",,
article_38,same_label_segmentation_difference,assumption,assumption,3844,3952,3844,3952,108,Mueller could theoretically still try to subpoena the president if he feels the answers are not satisfactory,Mueller could theoretically still try to subpoena the president if || he feels the answers are not satisfactory,"e House,” Solomon Wisenberg, a Washington lawyer who was part of Starr’s team and conducted the grand jury questioning of Clinton, said of a prosecutor accepting written answers. Mueller could theoretically still try to subpoena the president if he feels the answers are not satisfactory. But Justice Department leaders, including acting Attorney General Matthew Whitaker - who now oversees the investigation and has spoken pejoratively of it in the past - would hav",,
article_38,same_label_segmentation_difference,assumption,assumption,3959,4201,3955,4201,237,"Justice Department leaders, including acting Attorney General Matthew Whitaker - who now oversees the investigation and has spoken pejoratively of it in the past - would have to sign off on such a move, and it’s far from clear that they would","But Justice Department leaders, including acting Attorney General Matthew Whitaker - who now oversees the investigation and has spoken pejoratively of it in the past - would have to sign off on such a move || it’s far from clear that they would","tioning of Clinton, said of a prosecutor accepting written answers. Mueller could theoretically still try to subpoena the president if he feels the answers are not satisfactory. But Justice Department leaders, including acting Attorney General Matthew Whitaker - who now oversees the investigation and has spoken pejoratively of it in the past - would have to sign off on such a move, and it’s far from clear that they would. It’s also not clear that Mueller’s team would prevail if a subpoena fight reached the Supreme Court. “Mueller certainly could have forced the issue and issued a subpoena, but I",,
article_38,same_label_segmentation_difference,testimony,testimony,4305,4473,4306,4473,166,"“Mueller certainly could have forced the issue and issued a subpoena, but I think he wants to present a record of having bent over backwards to be fair,” Wisenberg said","Mueller certainly could have forced the issue and issued a subpoena || but || I think he wants to present a record of having bent over backwards to be fair,” Wisenberg said","uld have to sign off on such a move, and it’s far from clear that they would. It’s also not clear that Mueller’s team would prevail if a subpoena fight reached the Supreme Court. “Mueller certainly could have forced the issue and issued a subpoena, but I think he wants to present a record of having bent over backwards to be fair,” Wisenberg said. The Supreme Court has never directly ruled on whether a president can be subpoenaed to testify in a criminal case. Clinton was subpoenaed to appear before the Whitewater grand j",,
article_38,same_label_segmentation_difference,anecdote,anecdote,4591,4735,4590,4735,139,"Clinton was subpoenaed to appear before the Whitewater grand jury, but investigators withdrew the subpoena after he agreed to appear voluntarily",Clinton was subpoenaed to appear before the Whitewater grand jury || investigators withdrew the subpoena after he agreed to appear voluntarily,"ecord of having bent over backwards to be fair,” Wisenberg said. The Supreme Court has never directly ruled on whether a president can be subpoenaed to testify in a criminal case. Clinton was subpoenaed to appear before the Whitewater grand jury, but investigators withdrew the subpoena after he agreed to appear voluntarily. Other cases involving Presidents Richard Nixon and Clinton have presented similar issues for the justices that could be instructive now. In 1974, for instance, the court ruled",,
article_38,same_label_segmentation_difference,anecdote,anecdote,4876,5019,4876,5019,142,"In 1974, for instance, the court ruled that Nixon could be ordered to turn over subpoenaed recordings, a decision that hastened his resignation","In 1974, for instance, the court ruled that Nixon could be ordered to turn over subpoenaed recordings || a decision that hastened his resignation","a after he agreed to appear voluntarily. Other cases involving Presidents Richard Nixon and Clinton have presented similar issues for the justices that could be instructive now. In 1974, for instance, the court ruled that Nixon could be ordered to turn over subpoenaed recordings, a decision that hastened his resignation. The court in 1997 said Clinton could be questioned under oath in a sexual harassment lawsuit brought by Paula Jones. Copyright © 2019 The Washington Times, LLC. Click to Read M",,
article_38,overlapping_different_label,anecdote,assumption,994,1140,993,1140,146,They represent the first time the president is known to have described to investigators his knowledge of key moments under scrutiny by prosecutors,They represent the first time the president is known to have described to investigators his knowledge of key moments under scrutiny by prosecutors,cted to stand by for the duration of the investigation. The responses may also help stave off a potential subpoena fight over Trump’s testimony if Mueller deems them satisfactory. They represent the first time the president is known to have described to investigators his knowledge of key moments under scrutiny by prosecutors. But investigators may still press for more information. Mueller’s team months ago presented Trump’s legal team with dozens of questions they wanted to ask the president related,,
article_38,overlapping_different_label,testimony,assumption,1785,1987,1777,1987,202,Trump’s lawyers - who had long resisted any face-to-face interview - have been especially adamant that the Constitution shields him from having to answer any questions about actions he took as president,though Trump’s lawyers - who had long resisted any face-to-face interview - have been especially adamant that the Constitution shields him from having to answer any questions about actions he took as president,"al Russian collusion and tabled, for the moment, obstruction-related inquiries. Mueller left open the possibility that he would follow up with additional questions on obstruction, though Trump’s lawyers - who had long resisted any face-to-face interview - have been especially adamant that the Constitution shields him from having to answer any questions about actions he took as president. Trump attorney Jay Sekulow offered no details on the current Q&A, saying merely that “the written questions submitted by the special counsel’s office … dealt with issues regardi",,
article_38,overlapping_different_label,anecdote,assumption,4476,4589,4476,4589,113,The Supreme Court has never directly ruled on whether a president can be subpoenaed to testify in a criminal case,The Supreme Court has never directly ruled on whether a president can be subpoenaed to testify in a criminal case,"Court. “Mueller certainly could have forced the issue and issued a subpoena, but I think he wants to present a record of having bent over backwards to be fair,” Wisenberg said. The Supreme Court has never directly ruled on whether a president can be subpoenaed to testify in a criminal case. Clinton was subpoenaed to appear before the Whitewater grand jury, but investigators withdrew the subpoena after he agreed to appear voluntarily. Other cases involving President",,
article_38,overlapping_different_label,anecdote,assumption,4738,4873,4738,4873,135,Other cases involving Presidents Richard Nixon and Clinton have presented similar issues for the justices that could be instructive now,Other cases involving Presidents Richard Nixon and Clinton have presented similar issues for the justices that could be instructive now,"d to testify in a criminal case. Clinton was subpoenaed to appear before the Whitewater grand jury, but investigators withdrew the subpoena after he agreed to appear voluntarily. Other cases involving Presidents Richard Nixon and Clinton have presented similar issues for the justices that could be instructive now. In 1974, for instance, the court ruled that Nixon could be ordered to turn over subpoenaed recordings, a decision that hastened his resignation. The court in 1997 said Clinton c",,
article_38,overlapping_different_label,testimony,anecdote,5021,5136,5020,5136,115,The court in 1997 said Clinton could be questioned under oath in a sexual harassment lawsuit brought by Paula Jones,The court in 1997 said Clinton could be questioned under oath in a sexual harassment lawsuit brought by Paula Jones,"ces that could be instructive now. In 1974, for instance, the court ruled that Nixon could be ordered to turn over subpoenaed recordings, a decision that hastened his resignation. The court in 1997 said Clinton could be questioned under oath in a sexual harassment lawsuit brought by Paula Jones. Copyright © 2019 The Washington Times, LLC. Click to Read More and View Comments Click to Hide",,
article_38,unmatched_prediction,,anecdote,,,0,1,0,,W,"WASHINGTON (AP) — President Donald Trump has provided the special counsel with written answers to questions about his knowledge of Russian interference in the 2016 election, his law",,
article_38,unmatched_prediction,,other,,,5139,5148,0,,Copyright,"poenaed recordings, a decision that hastened his resignation. The court in 1997 said Clinton could be questioned under oath in a sexual harassment lawsuit brought by Paula Jones. Copyright © 2019 The Washington Times, LLC. Click to Read More and View Comments Click to Hide",,
article_38,unmatched_prediction,,other,,,5170,5176,0,,Times,"that hastened his resignation. The court in 1997 said Clinton could be questioned under oath in a sexual harassment lawsuit brought by Paula Jones. Copyright © 2019 The Washington Times, LLC. Click to Read More and View Comments Click to Hide",,
article_39,same_label_boundary_difference,testimony,testimony,20,270,125,270,145,"Previously unreleased internal Obama administration emails show that a coordinated effort was made in the days following the Benghazi terror attacks to portray the incident as “rooted in [an] Internet video, and not [in] a broader failure or policy.”","days following the Benghazi terror attacks to portray the incident as “rooted in [an] Internet video, and not [in] a broader failure or policy.”","The smoking gun: > Previously unreleased internal Obama administration emails show that a coordinated effort was made in the days following the Benghazi terror attacks to portray the incident as “rooted in [an] Internet video, and not [in] a broader failure or policy.” Emails sent by senior White House adviser Ben Rhodes to other top administration officials reveal an effort to insulate President Barack Obama from the attacks that killed four Am",,
article_39,same_label_segmentation_difference,other,other,1130,1204,1138,1194,29,"Here's a screenshot of that email, followed by another important discovery",screenshot || another important,"he attack on a little-watched Internet video. The newly released internal White House e-mails show that Rice’s orders came from top Obama administration communications officials. Here's a screenshot of that email, followed by another important discovery: > Also contained in the 41 pages of documents obtained by Judicial Watch is a Sep. 12, 2012 email from Payton Knopf, the former deputy spokesman at the U.S. Mission to the Unite",,
article_39,same_label_boundary_difference,assumption,assumption,1892,2028,1849,2028,136,"the Benghazi outrage continues to produce previously unseen evidence -- destroying Democrats' disgraceful ""phony scandals"" talking point","we've recently seen with the IRS scandal, the Benghazi outrage continues to produce previously unseen evidence -- destroying Democrats' disgraceful ""phony scandals"" talking point","was clearly a complex attack."" pic.twitter.com/I7NeExv1Do > — Phil Kerpen (@kerpen) April 29, 2014 Let's unpack this new information. First, two political process points: (1) As we've recently seen with the IRS scandal, the Benghazi outrage continues to produce previously unseen evidence -- destroying Democrats' disgraceful ""phony scandals"" talking point. The White House began aggressively dismissing both stories last year. (2) Ed Morrissey reminds us that the White House claimed to have released ""all"" of its emails on Benghazi ne",,
article_39,same_label_boundary_difference,assumption,assumption,2225,2259,2224,2260,34,Gabe Malor asks the right question,Gabe Malor asks the right question:,"e began aggressively dismissing both stories last year. (2) Ed Morrissey reminds us that the White House claimed to have released ""all"" of its emails on Benghazi nearly a year ago. Gabe Malor asks the right question: Why are we just seeing these ones now? Now, on substance, the first email embedded above reveals a White House in intense spin mode after a preventable terrorist attack that claim",,
article_39,same_label_boundary_difference,other,other,3633,3730,3636,3638,2,Why I Reported the Case of an 11-Year-Old Drag Queen to Child Protective Services Karen Kataline,I,"trators to justice. More than a year-and-a-half has passed since the lethal event. Zero people have been held responsible, neither in Washington nor Northern Africa. Recommended Why I Reported the Case of an 11-Year-Old Drag Queen to Child Protective Services Karen Kataline The memo also makes clear the White House was determined to deflect any criticism involving a ""failure of [administration] policy."" What sort of failure? Take your pick. How abou",,
article_39,same_label_boundary_difference,assumption,assumption,3732,3863,3861,3863,2,"The memo also makes clear the White House was determined to deflect any criticism involving a ""failure of [administration] policy.""",".""","been held responsible, neither in Washington nor Northern Africa. Recommended Why I Reported the Case of an 11-Year-Old Drag Queen to Child Protective Services Karen Kataline The memo also makes clear the White House was determined to deflect any criticism involving a ""failure of [administration] policy."" What sort of failure? Take your pick. How about fueling a war in Libya with no apparent strategy to handle the resulting power vacuum? Or rejecting repeated requests for an enhanc",,
article_39,same_label_boundary_difference,other,other,3886,3900,3890,3900,10,Take your pick,your pick,"Services Karen Kataline The memo also makes clear the White House was determined to deflect any criticism involving a ""failure of [administration] policy."" What sort of failure? Take your pick. How about fueling a war in Libya with no apparent strategy to handle the resulting power vacuum? Or rejecting repeated requests for an enhanced security presence in a city from w",,
article_39,same_label_segmentation_difference,assumption,assumption,4279,4457,4270,4457,177,"it was the lack of preparation for the contingency of a terrorist attack on the anniversary of 9/11, which resulted in hours of paralysis while American lives hung in the balance",Perhaps it was the lack of preparation for the contingency of a terrorist attack on the anniversary of 9/11 || which resulted in hours of paralysis || while || American lives hung in the balance,"of the West had withdrawn, due to growing jihadi dominance? Or renewing a lease on our compound with a waiver for substandard security after it had faced several attempted attacks? Perhaps it was the lack of preparation for the contingency of a terrorist attack on the anniversary of 9/11, which resulted in hours of paralysis while American lives hung in the balance. Rhodes and company wanted to insulate the president from those glaring policy failures, so they doctored up some deceptive talking points. As for the Susan Rice email, her staff",,
article_39,overlapping_different_label,testimony,assumption,271,457,270,457,186,Emails sent by senior White House adviser Ben Rhodes to other top administration officials reveal an effort to insulate President Barack Obama from the attacks that killed four Americans,Emails sent by senior White House adviser Ben Rhodes to other top administration officials reveal an effort to insulate President Barack Obama from the attacks that killed four Americans,"coordinated effort was made in the days following the Benghazi terror attacks to portray the incident as “rooted in [an] Internet video, and not [in] a broader failure or policy.” Emails sent by senior White House adviser Ben Rhodes to other top administration officials reveal an effort to insulate President Barack Obama from the attacks that killed four Americans. Rhodes sent this email to top White House officials such as David Plouffe and Jay Carney just a day before National Security Adviser Susan Rice made her infamous Sunday news show",,
article_39,overlapping_different_label,anecdote,assumption,823,994,827,895,68,Rice came under fierce criticism following her appearances on television after she adhered to these talking points and blamed the attack on a little-watched Internet video,came under fierce criticism following her appearances on television,"rances to discuss the attack. The “goal,” according to these emails, was “to underscore that these protests are rooted in an Internet video, and not a broader failure or policy.” Rice came under fierce criticism following her appearances on television after she adhered to these talking points and blamed the attack on a little-watched Internet video. The newly released internal White House e-mails show that Rice’s orders came from top Obama administration communications officials. Here's a screenshot of that email, followed",,
article_39,overlapping_different_label,testimony,assumption,996,1127,1117,1127,10,The newly released internal White House e-mails show that Rice’s orders came from top Obama administration communications officials,officials,"licy.” Rice came under fierce criticism following her appearances on television after she adhered to these talking points and blamed the attack on a little-watched Internet video. The newly released internal White House e-mails show that Rice’s orders came from top Obama administration communications officials. Here's a screenshot of that email, followed by another important discovery: > Also contained in the 41 pages of documents obtained by Judicial Watch is a Sep. 12, 2012 email fr",,
article_39,overlapping_different_label,testimony,anecdote,1209,1393,1208,1393,184,"Also contained in the 41 pages of documents obtained by Judicial Watch is a Sep. 12, 2012 email from Payton Knopf, the former deputy spokesman at the U.S. Mission to the United Nations","Also contained in the 41 pages of documents obtained by Judicial Watch is a Sep. 12, 2012 email from Payton Knopf, the former deputy spokesman at the U.S. Mission to the United Nations","e House e-mails show that Rice’s orders came from top Obama administration communications officials. Here's a screenshot of that email, followed by another important discovery: > Also contained in the 41 pages of documents obtained by Judicial Watch is a Sep. 12, 2012 email from Payton Knopf, the former deputy spokesman at the U.S. Mission to the United Nations. In this communication, Knopf informs Rice that senior officials had already dubbed the Benghazi attack as “complex” and planned in advance. Despite this information, Rice still i",,
article_39,overlapping_different_label,assumption,testimony,1535,1613,1534,1613,78,"Despite this information, Rice still insisted that attacks were “spontaneous.”","Despite this information, Rice still insisted that attacks were “spontaneous.”","the U.S. Mission to the United Nations. In this communication, Knopf informs Rice that senior officials had already dubbed the Benghazi attack as “complex” and planned in advance. Despite this information, Rice still insisted that attacks were “spontaneous.” See here: > Q&A provided to Susan Rice 9/12/2012: ""it was clearly a complex attack."" pic.twitter.com/I7NeExv1Do > — Phil Kerpen (@kerpen) April 29, 2014 Let's unpack this new",,
article_39,overlapping_different_label,testimony,anecdote,1632,1700,1683,1698,15,"provided to Susan Rice 9/12/2012: ""it was clearly a complex attack.""",complex attack,"icials had already dubbed the Benghazi attack as “complex” and planned in advance. Despite this information, Rice still insisted that attacks were “spontaneous.” See here: > Q&A provided to Susan Rice 9/12/2012: ""it was clearly a complex attack."" pic.twitter.com/I7NeExv1Do > — Phil Kerpen (@kerpen) April 29, 2014 Let's unpack this new information. First, two political process points: (1) As we've recently seen with the I",,
article_39,overlapping_different_label,testimony,anecdote,2104,2223,2142,2223,81,"Ed Morrissey reminds us that the White House claimed to have released ""all"" of its emails on Benghazi nearly a year ago","House claimed to have released ""all"" of its emails on Benghazi nearly a year ago","o produce previously unseen evidence -- destroying Democrats' disgraceful ""phony scandals"" talking point. The White House began aggressively dismissing both stories last year. (2) Ed Morrissey reminds us that the White House claimed to have released ""all"" of its emails on Benghazi nearly a year ago. Gabe Malor asks the right question: Why are we just seeing these ones now? Now, on substance, the first email embedded above reveals a White House in intense spin mode after a pr",,
article_39,overlapping_different_label,testimony,assumption,2261,2299,2260,2299,38,Why are we just seeing these ones now?,Why are we just seeing these ones now?,"stories last year. (2) Ed Morrissey reminds us that the White House claimed to have released ""all"" of its emails on Benghazi nearly a year ago. Gabe Malor asks the right question: Why are we just seeing these ones now? Now, on substance, the first email embedded above reveals a White House in intense spin mode after a preventable terrorist attack that claimed the lives of four Americans, includi",,
article_39,overlapping_different_label,testimony,assumption,2319,2502,2455,2502,47,"the first email embedded above reveals a White House in intense spin mode after a preventable terrorist attack that claimed the lives of four Americans, including a sitting Ambassador","four Americans, including a sitting Ambassador","ite House claimed to have released ""all"" of its emails on Benghazi nearly a year ago. Gabe Malor asks the right question: Why are we just seeing these ones now? Now, on substance, the first email embedded above reveals a White House in intense spin mode after a preventable terrorist attack that claimed the lives of four Americans, including a sitting Ambassador. We knew that Hillary Clinton's State Department and the CIA were involved in the administration's historical revisionism surrounding this attack. We now know for certain that top",,
article_39,overlapping_different_label,testimony,assumption,2728,2784,2769,2784,15,Ben Rhodes outlines four bullet points in his memorandum,his memorandum,"ent and the CIA were involved in the administration's historical revisionism surrounding this attack. We now know for certain that top White House officials were in the loop, too. Ben Rhodes outlines four bullet points in his memorandum, the first three of which are misleading and/or false: > (a) The United States was not doing everything in its power to protect its people and facilities abroad. Not in Benghazi,",,
article_39,overlapping_different_label,testimony,assumption,2843,2982,2846,2946,100,"(a) The United States was not doing everything in its power to protect its people and facilities abroad. Not in Benghazi, and not elsewhere",The United States was not doing everything in its power to protect its people and facilities abroad,"or certain that top White House officials were in the loop, too. Ben Rhodes outlines four bullet points in his memorandum, the first three of which are misleading and/or false: > (a) The United States was not doing everything in its power to protect its people and facilities abroad. Not in Benghazi, and not elsewhere. > (b) The 9/11 attacks were not rooted in an ""internet video."" The clip he's referencing made something of a splash in the Middle East, but the State Department's second in comm",,
article_39,overlapping_different_label,testimony,assumption,2987,3047,2990,3047,57,"(b) The 9/11 attacks were not rooted in an ""internet video.""","The 9/11 attacks were not rooted in an ""internet video.""","ich are misleading and/or false: > (a) The United States was not doing everything in its power to protect its people and facilities abroad. Not in Benghazi, and not elsewhere. > (b) The 9/11 attacks were not rooted in an ""internet video."" The clip he's referencing made something of a splash in the Middle East, but the State Department's second in command on the ground in Libya called it a ""non event"" vis-a-vis the",,
article_39,overlapping_different_label,testimony,anecdote,3125,3240,3124,3240,115,"the State Department's second in command on the ground in Libya called it a ""non event"" vis-a-vis the Benghazi raid","the State Department's second in command on the ground in Libya called it a ""non event"" vis-a-vis the Benghazi raid","ad. Not in Benghazi, and not elsewhere. > (b) The 9/11 attacks were not rooted in an ""internet video."" The clip he's referencing made something of a splash in the Middle East, but the State Department's second in command on the ground in Libya called it a ""non event"" vis-a-vis the Benghazi raid. The US government, including Sec. Clinton and CIA Director Petraeus, knew the attack was a coordinated terrorist action almost immediately. > (c) The administration has not been",,
article_39,overlapping_different_label,testimony,assumption,3385,3471,3388,3471,83,"(c) The administration has not been ""resolute"" in bringing the perpetrators to justice","The administration has not been ""resolute"" in bringing the perpetrators to justice","event"" vis-a-vis the Benghazi raid. The US government, including Sec. Clinton and CIA Director Petraeus, knew the attack was a coordinated terrorist action almost immediately. > (c) The administration has not been ""resolute"" in bringing the perpetrators to justice. More than a year-and-a-half has passed since the lethal event. Zero people have been held responsible, neither in Washington nor Northern Africa. Recommended Why I Reported the",,
article_39,overlapping_different_label,anecdote,assumption,3536,3617,3535,3617,81,"Zero people have been held responsible, neither in Washington nor Northern Africa","Zero people have been held responsible, neither in Washington nor Northern Africa","action almost immediately. > (c) The administration has not been ""resolute"" in bringing the perpetrators to justice. More than a year-and-a-half has passed since the lethal event. Zero people have been held responsible, neither in Washington nor Northern Africa. Recommended Why I Reported the Case of an 11-Year-Old Drag Queen to Child Protective Services Karen Kataline The memo also makes clear the White House was determined to defle",,
article_39,overlapping_different_label,other,assumption,3864,3885,3863,3885,21,What sort of failure?,What sort of failure?,"en to Child Protective Services Karen Kataline The memo also makes clear the White House was determined to deflect any criticism involving a ""failure of [administration] policy."" What sort of failure? Take your pick. How about fueling a war in Libya with no apparent strategy to handle the resulting power vacuum? Or rejecting repeated requests for an enhanced security presence i",,
article_39,overlapping_different_label,other,assumption,3902,3998,3901,3998,96,How about fueling a war in Libya with no apparent strategy to handle the resulting power vacuum?,How about fueling a war in Libya with no apparent strategy to handle the resulting power vacuum?,"Kataline The memo also makes clear the White House was determined to deflect any criticism involving a ""failure of [administration] policy."" What sort of failure? Take your pick. How about fueling a war in Libya with no apparent strategy to handle the resulting power vacuum? Or rejecting repeated requests for an enhanced security presence in a city from which much of the West had withdrawn, due to growing jihadi dominance? Or renewing a lease on our c",,
article_39,overlapping_different_label,other,assumption,4002,4149,3998,4149,147,"rejecting repeated requests for an enhanced security presence in a city from which much of the West had withdrawn, due to growing jihadi dominance?","Or rejecting repeated requests for an enhanced security presence in a city from which much of the West had withdrawn, due to growing jihadi dominance?","lving a ""failure of [administration] policy."" What sort of failure? Take your pick. How about fueling a war in Libya with no apparent strategy to handle the resulting power vacuum? Or rejecting repeated requests for an enhanced security presence in a city from which much of the West had withdrawn, due to growing jihadi dominance? Or renewing a lease on our compound with a waiver for substandard security after it had faced several attempted attacks? Perhaps it was the lack of preparation for the contingency",,
article_39,overlapping_different_label,other,assumption,4153,4270,4149,4270,117,renewing a lease on our compound with a waiver for substandard security after it had faced several attempted attacks?,Or renewing a lease on our compound with a waiver for substandard security after it had faced several attempted attacks?,"e the resulting power vacuum? Or rejecting repeated requests for an enhanced security presence in a city from which much of the West had withdrawn, due to growing jihadi dominance? Or renewing a lease on our compound with a waiver for substandard security after it had faced several attempted attacks? Perhaps it was the lack of preparation for the contingency of a terrorist attack on the anniversary of 9/11, which resulted in hours of paralysis while American lives hung in the",,
article_39,overlapping_different_label,testimony,assumption,4689,4754,4688,4754,65,"which she would later tell the American people was ""spontaneous.""","which she would later tell the American people was ""spontaneous.""","nt from those glaring policy failures, so they doctored up some deceptive talking points. As for the Susan Rice email, her staff obviously understood the true nature of the attack, which she would later tell the American people was ""spontaneous."" It wasn't. It was a deliberate, orchestrated, al Qaeda-linked act of terrorism. It's always seemed inconceivable that Rice wouldn't have been privy to those facts prior to her pub",,
article_39,unmatched_gold_span,other,,1847,1890,,,0,As we've recently seen with the IRS scandal,,"it was clearly a complex attack."" pic.twitter.com/I7NeExv1Do > — Phil Kerpen (@kerpen) April 29, 2014 Let's unpack this new information. First, two political process points: (1) As we've recently seen with the IRS scandal, the Benghazi outrage continues to produce previously unseen evidence -- destroying Democrats' disgraceful ""phony scandals"" talking point. The White House began aggressively dismi",,
article_39,unmatched_prediction,,assumption,,,988,994,0,,video,"re or policy.” Rice came under fierce criticism following her appearances on television after she adhered to these talking points and blamed the attack on a little-watched Internet video. The newly released internal White House e-mails show that Rice’s orders came from top Obama administration communications officials. Here's a screenshot of that email, followed",,
article_39,unmatched_prediction,,anecdote,,,1667,1681,0,,it was clearly,"azi attack as “complex” and planned in advance. Despite this information, Rice still insisted that attacks were “spontaneous.” See here: > Q&A provided to Susan Rice 9/12/2012: ""it was clearly a complex attack."" pic.twitter.com/I7NeExv1Do > — Phil Kerpen (@kerpen) April 29, 2014 Let's unpack this new information. First, two political process points: (1) As we've recen",,
article_39,unmatched_prediction,,assumption,,,2304,2307,0,,on,"us that the White House claimed to have released ""all"" of its emails on Benghazi nearly a year ago. Gabe Malor asks the right question: Why are we just seeing these ones now? Now, on substance, the first email embedded above reveals a White House in intense spin mode after a preventable terrorist attack that claimed the lives of four Americans, including a sit",,
article_39,unmatched_prediction,,assumption,,,2951,2954,0,,in,"is memorandum, the first three of which are misleading and/or false: > (a) The United States was not doing everything in its power to protect its people and facilities abroad. Not in Benghazi, and not elsewhere. > (b) The 9/11 attacks were not rooted in an ""internet video."" The clip he's referencing made something of a splash in the Middle East, but the State",,
article_39,unmatched_prediction,,assumption,,,2959,2982,0,,"hazi, and not elsewhere","andum, the first three of which are misleading and/or false: > (a) The United States was not doing everything in its power to protect its people and facilities abroad. Not in Benghazi, and not elsewhere. > (b) The 9/11 attacks were not rooted in an ""internet video."" The clip he's referencing made something of a splash in the Middle East, but the State Department's second in comm",,
article_39,unmatched_prediction,,assumption,,,4597,4604,0,,As for,"while American lives hung in the balance. Rhodes and company wanted to insulate the president from those glaring policy failures, so they doctored up some deceptive talking points. As for the Susan Rice email, her staff obviously understood the true nature of the attack, which she would later tell the American people was ""spontaneous."" It wasn't. It was a deliberat",,
article_39,unmatched_prediction,,assumption,,,4608,4625,0,,Susan Rice email,"can lives hung in the balance. Rhodes and company wanted to insulate the president from those glaring policy failures, so they doctored up some deceptive talking points. As for the Susan Rice email, her staff obviously understood the true nature of the attack, which she would later tell the American people was ""spontaneous."" It wasn't. It was a deliberate, orchestrated, al Q",,
